FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-06-01,2021,6,GERMANY,ED,1307934.76915,49897,FALSE
2021-06-01,2021,6,GREECE,LG,284140.3035,21773,FALSE
2021-06-01,2021,6,HUNGARY,LH,38739.56765,2596,FALSE
2021-06-01,2021,6,ICELAND,BI,25148.6946,1730,FALSE
2021-06-01,2021,6,IRELAND,EI,81890.7002,3375,FALSE
2021-06-01,2021,6,ITALY,LI,558937.5341,43684,FALSE
2021-06-01,2021,6,KOSOVO,BK,11016.6651,737,FALSE
2021-06-01,2021,6,LATVIA,EV,18712.55975,1536,FALSE
2021-06-01,2021,6,LITHUANIA,EY,19345.10715,1508,FALSE
2021-06-01,2021,6,LUXEMBOURG,EL,139513.55185,1952,FALSE
2021-06-01,2021,6,MALTA,LM,20970.39025,1568,FALSE
2021-06-01,2021,6,"MOLDOVA, REPUBLIC OF",LU,13209.07,904,FALSE
2021-06-01,2021,6,MONACO,LN,61.355700000000006,93,FALSE
2021-06-01,2021,6,MONTENEGRO,LY,8491.09685,938,FALSE
2021-06-01,2021,6,NETHERLANDS,EH,561712.4732,15897,FALSE
2021-06-01,2021,6,NORTH MACEDONIA,LW,7864.59265,677,FALSE
2021-06-01,2021,6,NORWAY,EN,100849.86195,17943,TRUE
2021-06-01,2021,6,POLAND,EP,160669.4021,11340,FALSE
2021-06-01,2021,6,PORTUGAL,LP,219333.83965,12740,TRUE
2021-06-01,2021,6,ROMANIA,LR,83625.30675,6574,FALSE
2021-06-01,2021,6,SERBIA,LY,29810.33455,2604,FALSE
2021-06-01,2021,6,SLOVAKIA,LZ,5877.3709,841,FALSE
2021-06-01,2021,6,SLOVENIA,LJ,4091.43095,851,FALSE
2021-06-01,2021,6,SPAIN,LE,725418.2589,45046,FALSE
2021-06-01,2021,6,SWEDEN,ES,83698.4352,9350,FALSE
2021-06-01,2021,6,SWITZERLAND,LS,171800.32325,10478,FALSE
