YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2014,8,SWITZERLAND,LS,447250.571,22159,FALSE
2014,8,TÜRKIYE,LT,1426585.771,64885,FALSE
2014,8,UNITED KINGDOM,EG,3125664.74,107632,TRUE
2014,9,ALBANIA,LA,10427.187,854,FALSE
2014,9,ARMENIA,UD,19437.398,937,FALSE
2014,9,AUSTRIA,LO,214233.481,15638,FALSE
2014,9,BELGIUM,EB,352361.955,15140,FALSE
2014,9,BOSNIA AND HERZEGOVINA,LQ,5346.05,692,FALSE
2014,9,BULGARIA,LB,67660.528,4036,FALSE
2014,9,CANARY ISLANDS,GC,227804.526,12507,FALSE
2014,9,CROATIA,LD,51942.423,5042,FALSE
2014,9,CYPRUS,LC,99855.365,3247,FALSE
2014,9,CZECHIA,LK,100623.231,7316,FALSE
2014,9,DENMARK,EK,238224.685,16488,TRUE
2014,9,FINLAND,EF,178370.047,11315,FALSE
2014,9,FRANCE,LF,1571012.355,82079,FALSE
2014,9,GEORGIA,UG,23015.734,1219,FALSE
2014,9,GERMANY,ED,2572933.295,103786,FALSE
2014,9,GREECE,LG,450265.14,26434,FALSE
2014,9,HUNGARY,LH,55893.087,4393,FALSE
2014,9,ICELAND,BI,28222.086000000003,1790,FALSE
2014,9,IRELAND,EI,206779.751,10970,FALSE
2014,9,ITALY,LI,1149863.744,75054,FALSE
2014,9,KOSOVO,BK,7166.610000000001,582,FALSE
2014,9,LATVIA,EV,34740.238,2981,FALSE
2014,9,LITHUANIA,EY,25532.819,2333,FALSE
2014,9,LUXEMBOURG,EL,97101.97,2654,FALSE
2014,9,MALTA,LM,34461.251000000004,1885,FALSE
2014,9,"MOLDOVA, REPUBLIC OF",LU,11359.032,965,FALSE
2014,9,MONACO,LN,54.569,69,FALSE
2014,9,MONTENEGRO,LY,14160.817,1110,FALSE
2014,9,NETHERLANDS,EH,906267.883,25674,FALSE
2014,9,NORTH MACEDONIA,LW,8219.813,658,FALSE
2014,9,NORWAY,EN,283935.116,37739,TRUE
2014,9,POLAND,EP,197101.458,16133,FALSE
2014,9,PORTUGAL,LP,341156.548,15376,TRUE
2014,9,ROMANIA,LR,92687.691,6522,FALSE
2014,9,SERBIA,LY,30966.855,2950,FALSE
2014,9,SLOVAKIA,LZ,14892.681,1497,FALSE
2014,9,SLOVENIA,LJ,9524.131000000001,1324,FALSE
2014,9,SPAIN,LE,1339617.663,69089,FALSE
2014,9,SWEDEN,ES,266067.748,26205,FALSE
2014,9,SWITZERLAND,LS,421936.822,22331,FALSE
2014,9,TÜRKIYE,LT,1305783.275,58808,FALSE
2014,9,UNITED KINGDOM,EG,2988790.356,107117,TRUE
2014,10,ALBANIA,LA,7605.408,755,FALSE
2014,10,ARMENIA,UD,17912.057,852,FALSE
2014,10,AUSTRIA,LO,208006.951,15192,FALSE
2014,10,BELGIUM,EB,341927.316,14523,FALSE
2014,10,BOSNIA AND HERZEGOVINA,LQ,4832.729,646,FALSE
2014,10,BULGARIA,LB,31826.889,2406,FALSE
2014,10,CANARY ISLANDS,GC,272208.693,13524,FALSE
2014,10,CROATIA,LD,31978.683,3602,FALSE
2014,10,CYPRUS,LC,86803.592,2967,FALSE
2014,10,CZECHIA,LK,80528.058,6286,FALSE
2014,10,DENMARK,EK,242189.5,16290,TRUE
2014,10,FINLAND,EF,185008.146,10922,FALSE
2014,10,FRANCE,LF,1742151.878,83532,FALSE
2014,10,GEORGIA,UG,18412.805,1028,FALSE
2014,10,GERMANY,ED,2553194.448,102703,FALSE
2014,10,GREECE,LG,287247.977,19168,FALSE
2014,10,HUNGARY,LH,55950.611,4299,FALSE
2014,10,ICELAND,BI,24115.900999999998,1709,FALSE
2014,10,IRELAND,EI,196197.106,10728,FALSE
2014,10,ITALY,LI,1052089.642,67131,FALSE
2014,10,KOSOVO,BK,7232.4800000000005,572,FALSE
2014,10,LATVIA,EV,29155.78,2780,FALSE
2014,10,LITHUANIA,EY,25767.33,2333,FALSE
2014,10,LUXEMBOURG,EL,104174.145,2624,FALSE
2014,10,MALTA,LM,33364.125,1848,FALSE
2014,10,"MOLDOVA, REPUBLIC OF",LU,9787.813,873,FALSE
2014,10,MONACO,LN,41.251000000000005,54,FALSE
2014,10,MONTENEGRO,LY,6289.935,703,FALSE
2014,10,NETHERLANDS,EH,908173.044,25364,FALSE
2014,10,NORTH MACEDONIA,LW,6803.643,578,FALSE
2014,10,NORWAY,EN,278124.489,36979,TRUE
2014,10,POLAND,EP,166222.054,14630,FALSE
2014,10,PORTUGAL,LP,314223.874,14634,TRUE
2014,10,ROMANIA,LR,89676.169,6523,FALSE
2014,10,SERBIA,LY,28368.501,2630,FALSE
2014,10,SLOVAKIA,LZ,8722.361,1080,FALSE
2014,10,SLOVENIA,LJ,8516.9,1321,FALSE
2014,10,SPAIN,LE,1219669.717,62580,FALSE
2014,10,SWEDEN,ES,268988.968,26504,FALSE
2014,10,SWITZERLAND,LS,426382.196,21792,FALSE
2014,10,TÜRKIYE,LT,1209059.72,55475,FALSE
2014,10,UNITED KINGDOM,EG,2925370.12,103783,TRUE
2014,11,ALBANIA,LA,6759.091,662,FALSE
2014,11,ARMENIA,UD,15036.689,730,FALSE
2014,11,AUSTRIA,LO,177504.122,13295,FALSE
2014,11,BELGIUM,EB,311382.661,12638,FALSE
2014,11,BOSNIA AND HERZEGOVINA,LQ,3462.878,487,FALSE
2014,11,BULGARIA,LB,25235.554,1986,FALSE
2014,11,CANARY ISLANDS,GC,291576.466,13521,FALSE
2014,11,CROATIA,LD,13114.526,2017,FALSE
2014,11,CYPRUS,LC,48745.037,1894,FALSE
2014,11,CZECHIA,LK,61383.75,5151,FALSE
2014,11,DENMARK,EK,200521.283,13706,TRUE
2014,11,FINLAND,EF,162725.325,9862,FALSE
2014,11,FRANCE,LF,1512409.754,68916,FALSE
2014,11,GEORGIA,UG,16378.123,899,FALSE
2014,11,GERMANY,ED,2270946.09,88210,FALSE
2014,11,GREECE,LG,108621.359,10302,FALSE
2014,11,HUNGARY,LH,50073.766,3607,FALSE
2014,11,ICELAND,BI,21239.082,1450,FALSE
2014,11,IRELAND,EI,154019.08000000002,8951,FALSE
2014,11,ITALY,LI,850789.761,54246,FALSE
2014,11,KOSOVO,BK,5863.424,494,FALSE
2014,11,LATVIA,EV,25010.785,2352,FALSE
2014,11,LITHUANIA,EY,20330.957,1903,FALSE
2014,11,LUXEMBOURG,EL,109574.848,2332,FALSE
2014,11,MALTA,LM,21533.101,1226,FALSE
2014,11,"MOLDOVA, REPUBLIC OF",LU,9309.058,839,FALSE
2014,11,MONACO,LN,20.189,28,FALSE
2014,11,MONTENEGRO,LY,4322.879,540,FALSE
2014,11,NETHERLANDS,EH,796811.187,21280,FALSE
2014,11,NORTH MACEDONIA,LW,5885.8330000000005,507,FALSE
2014,11,NORWAY,EN,237361.962,32473,TRUE
2014,11,POLAND,EP,142094.233,12423,FALSE
2014,11,PORTUGAL,LP,241367.259,11262,TRUE
2014,11,ROMANIA,LR,79504.864,5789,FALSE
2014,11,SERBIA,LY,24791.632,2322,FALSE
2014,11,SLOVAKIA,LZ,6870.9130000000005,903,FALSE
2014,11,SLOVENIA,LJ,6258.262000000001,969,FALSE
2014,11,SPAIN,LE,891828.643,45292,FALSE
2014,11,SWEDEN,ES,232673.903,22844,FALSE
2014,11,SWITZERLAND,LS,374006.426,18228,FALSE
2014,11,TÜRKIYE,LT,905138.279,43708,FALSE
2014,11,UNITED KINGDOM,EG,2488323.98,86796,TRUE
2014,12,ALBANIA,LA,7152.977000000001,715,FALSE
2014,12,ARMENIA,UD,17809.217,833,FALSE
2014,12,AUSTRIA,LO,176733.283,12336,FALSE
2014,12,BELGIUM,EB,293330.327,11344,FALSE
2014,12,BOSNIA AND HERZEGOVINA,LQ,3942.6530000000002,497,FALSE
2014,12,BULGARIA,LB,26570.779000000002,1897,FALSE
2014,12,CANARY ISLANDS,GC,291907.155,13996,FALSE
2014,12,CROATIA,LD,12616.147,1894,FALSE
2014,12,CYPRUS,LC,38540.329,1628,FALSE
2014,12,CZECHIA,LK,60115.364,4836,FALSE
2014,12,DENMARK,EK,188742.33000000002,12031,TRUE
2014,12,FINLAND,EF,175117.521,9393,FALSE
