STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,tra_cov,Transport coverage,aircraft,Aircraft,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2018-Q1,,1529,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2018-Q2,,1614,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2018-Q3,,1524,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2018-Q4,,1589,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2019-Q1,,1401,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2019-Q2,,1402,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2019-Q3,,1492,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2019-Q4,,1459,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2020-Q1,,1456,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2020-Q2,,1761,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2020-Q3,,1604,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2020-Q4,,1612,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2021-Q1,,1628,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2021-Q2,,1472,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2021-Q3,,1519,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2021-Q4,,1508,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2022-Q1,,1534,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2022-Q2,,1382,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2022-Q3,,1463,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2022-Q4,,1457,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2023-Q1,,1459,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2023-Q2,,1351,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2023-Q3,,1430,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2023-Q4,,1412,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2024-Q1,,1399,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2024-Q2,,1343,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2024-Q3,,1299,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2024-Q4,,1356,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2025-Q1,,1329,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2025-Q2,,1280,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2025-Q3,,1468,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RO,Romania,2025-Q4,,1387,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2016-Q1,,475,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2016-Q2,,486,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2016-Q3,,409,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2016-Q4,,428,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2018-Q1,,458,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2018-Q2,,466,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2018-Q3,,463,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2018-Q4,,468,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2019-Q1,,439,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2019-Q2,,441,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2019-Q3,,466,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2019-Q4,,538,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2020-Q1,,440,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2020-Q2,,594,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2020-Q3,,471,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2020-Q4,,366,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2021-Q1,,321,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2021-Q2,,406,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2021-Q3,,353,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2021-Q4,,293,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2022-Q1,,294,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2022-Q2,,311,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2022-Q3,,320,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2022-Q4,,271,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2023-Q1,,332,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2023-Q2,,241,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2023-Q3,,238,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2023-Q4,,251,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2024-Q1,,234,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2024-Q2,,265,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2024-Q3,,265,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2024-Q4,,257,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2025-Q1,,241,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2025-Q2,,272,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2025-Q3,,310,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,RS,Serbia,2025-Q4,,312,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2010-Q1,,4843,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2010-Q2,,4451,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2010-Q3,,5211,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2010-Q4,,5052,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2011-Q1,,4508,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2011-Q2,,3925,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2011-Q3,,4104,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2011-Q4,,4109,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2012-Q1,,3965,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2012-Q2,,3520,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2012-Q3,,3823,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2012-Q4,,3668,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2014-Q1,,3752,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2014-Q2,,3616,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2014-Q3,,3852,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2014-Q4,,3647,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2015-Q1,,3571,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2015-Q2,,3701,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2015-Q3,,3793,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2015-Q4,,3729,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2016-Q1,,3499,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2016-Q2,,3554,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2016-Q3,,3598,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2016-Q4,,3644,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2018-Q1,,3972,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2018-Q2,,3323,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2018-Q3,,3635,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2018-Q4,,2978,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2019-Q1,,3318,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2019-Q2,,3129,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2019-Q3,,3529,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2019-Q4,,3415,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2020-Q1,,3091,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2020-Q2,,2866,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,FLIGHT,Flight,CAF_FRM,Freight and mail commercial air flights,TOTAL,Total transport,TOTAL,Total,SE,Sweden,2020-Q3,,2845,,,,,
