FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2020-08-01,2020,8,TÜRKIYE,LT,782320.819,38147,FALSE
2020-08-01,2020,8,UNITED KINGDOM,EG,1121783.759,49247,TRUE
2020-09-01,2020,9,ALBANIA,LA,9504.529,848,FALSE
2020-09-01,2020,9,ARMENIA,UD,6850.911,311,FALSE
2020-09-01,2020,9,AUSTRIA,LO,82021.285,8289,FALSE
2020-09-01,2020,9,BELGIUM,EB,274356.16000000003,6965,FALSE
2020-09-01,2020,9,BOSNIA AND HERZEGOVINA,LQ,3694.947,380,FALSE
2020-09-01,2020,9,BULGARIA,LB,43248.679000000004,2546,FALSE
2020-09-01,2020,9,CANARY ISLANDS,GC,96737.236,9371,FALSE
2020-09-01,2020,9,CROATIA,LD,26265.29,3288,FALSE
2020-09-01,2020,9,CYPRUS,LC,50121.309,1978,FALSE
2020-09-01,2020,9,CZECHIA,LK,33912.546,3410,FALSE
2020-09-01,2020,9,DENMARK,EK,84722.966,7574,TRUE
2020-09-01,2020,9,ESTONIA,EE,6371.021000000001,1061,FALSE
2020-09-01,2020,9,FINLAND,EF,46261.674,3465,FALSE
2020-09-01,2020,9,FRANCE,LF,811380.454,50306,FALSE
2020-09-01,2020,9,GEORGIA,UG,14142.961,404,FALSE
2020-09-01,2020,9,GERMANY,ED,1118639.896,52277,FALSE
2020-09-01,2020,9,GREECE,LG,264198.495,18867,FALSE
2020-09-01,2020,9,HUNGARY,LH,23898.877,1776,FALSE
2020-09-01,2020,9,ICELAND,BI,6590.549,1016,FALSE
2020-09-01,2020,9,IRELAND,EI,95634.41,4431,FALSE
2020-09-01,2020,9,ITALY,LI,480895.805,40378,FALSE
2020-09-01,2020,9,KOSOVO,BK,5325.511,404,FALSE
2020-09-01,2020,9,LATVIA,EV,18650.333,1706,FALSE
2020-09-01,2020,9,LITHUANIA,EY,17205.774,1552,FALSE
2020-09-01,2020,9,LUXEMBOURG,EL,131788.655,1812,FALSE
2020-09-01,2020,9,MALTA,LM,20986.667,1392,FALSE
2020-09-01,2020,9,"MOLDOVA, REPUBLIC OF",LU,6822.591,493,FALSE
2020-09-01,2020,9,MONACO,LN,43.985,67,FALSE
2020-09-01,2020,9,MONTENEGRO,LY,5877.362,740,FALSE
2020-09-01,2020,9,NETHERLANDS,EH,555527.384,16722,FALSE
2020-09-01,2020,9,NORTH MACEDONIA,LW,4607.831,398,FALSE
2020-09-01,2020,9,NORWAY,EN,126828.221,20158,TRUE
2020-09-01,2020,9,POLAND,EP,120897.606,11071,FALSE
2020-09-01,2020,9,PORTUGAL,LP,197315.901,11309,TRUE
2020-09-01,2020,9,ROMANIA,LR,61760.952,4658,FALSE
2020-09-01,2020,9,SERBIA,LY,18698.699,1843,FALSE
2020-09-01,2020,9,SLOVAKIA,LZ,4980.295,788,FALSE
2020-09-01,2020,9,SLOVENIA,LJ,2551.092,713,FALSE
